帧,流量,密度,速度平均值,TPI,>10替换,差分
923,26,14,5.326601349198605,13.767377831713732,10.0,0.0
924,25,12,3.955458812404811,19.24766176165701,10.0,0.0
925,25,9,2.331151062844179,32.60191980320413,10.0,0.0
926,26,10,2.036840418161054,35.8775888505296,10.0,0.0
927,29,14,2.841339300833742,23.05857711540661,10.0,0.0
928,28,14,5.454949293562962,12.41773142016712,10.0,0.0
929,28,14,6.485207485406917,10.353231919555807,10.0,0.0
930,28,15,5.646207893416102,11.807334750178958,10.0,0.0
931,28,15,5.688200818765822,11.636452069713958,10.0,0.0
932,27,16,5.030962419075728,13.545747805579536,10.0,0.0
933,26,16,5.82928438628976,12.074314910790278,10.0,0.0
934,27,17,6.22789221139977,10.843293670677184,10.0,0.0
935,26,17,4.976008045752141,14.041736715325893,10.0,0.0
936,26,17,4.244342230521634,16.43213151900293,10.0,0.0
937,26,14,3.281168877740238,21.25571475968119,10.0,0.0
938,26,15,4.657840086666858,14.973375737658296,10.0,0.0
939,27,17,5.700195258488719,11.803797513266732,10.0,0.0
940,27,16,5.280205908603574,12.766056584568735,10.0,0.0
941,28,16,4.934509073533508,13.24491289471717,10.0,0.9768425658645921
942,29,19,7.0317154859826,9.023157434135408,9.023157434135408,-0.8649231297303359
943,29,18,6.451515340742325,9.888080563865744,9.888080563865744,0.10426794887892754
944,27,17,7.041108778326874,9.783812614986816,9.783812614986816,0.09292442449990013
945,27,19,7.146843292160545,9.690888190486916,9.690888190486916,1.5331134816375975
946,28,20,8.230535843313069,8.157774708849319,8.157774708849319,-0.9882886533727842
947,28,17,7.354191863543246,9.146063362222103,9.146063362222103,-0.5354499175545726
948,29,16,6.731635015079665,9.681513279776675,9.681513279776675,0.6629732960138579
949,29,17,7.264728159687605,9.018539983762818,9.018539983762818,-0.9814600162371825
950,30,17,6.293448584509817,10.081030073178232,10.0,0.4438878978545606
951,29,16,6.892140680385129,9.55611210214544,9.55611210214544,0.25567403346153483
952,30,17,6.845555682053595,9.300438068683905,9.300438068683905,1.6897624067393027
953,30,16,8.350842734417155,7.610675661944602,7.610675661944602,-0.5070093208727533
954,31,16,7.550221856400924,8.117684982817355,8.117684982817355,-0.41530736698177506
955,31,17,7.182746692851302,8.53299234979913,8.53299234979913,-1.093544073927374
956,30,17,6.555952040607387,9.626536423726504,9.626536423726504,-0.3734635762734957
957,31,16,5.699399818565155,10.69722144020995,10.0,1.7549025276223666
958,31,16,7.368340808046724,8.245097472377633,8.245097472377633,0.537443511044561
959,31,18,7.854223180270005,7.707653961333072,7.707653961333072,0.03584123253786764
960,31,14,7.86288492402166,7.671812728795205,7.671812728795205,0.06662092181140178
961,32,16,7.642805267136609,7.605191806983803,7.605191806983803,-0.33434165416994865
962,32,15,7.294719135581346,7.939533461153752,7.939533461153752,0.5098734207791402
963,32,16,7.753270856759444,7.429660040374611,7.429660040374611,1.0230306384304981
964,33,18,8.624273668109895,6.406629401944113,6.406629401944113,0.6826171942145187
965,34,20,9.26609059544831,5.7240122077295945,5.7240122077295945,-3.6967737328777313
966,31,15,6.106378181513119,9.420785940607326,9.420785940607326,1.2510940173162144
967,30,17,7.235414953970327,8.169691923291111,8.169691923291111,-0.14497912136056712
968,30,15,7.055801288062185,8.314671044651678,8.314671044651678,1.5038309644313435
969,32,17,8.029479382260114,6.810840080220335,6.810840080220335,0.6825704351462214
970,33,17,8.63690666285178,6.128269645074114,6.128269645074114,-1.558853693423333
971,33,15,6.85916830073641,7.687123338497447,7.687123338497447,2.180163544722789
972,33,15,9.574660920328174,5.506959793774658,5.506959793774658,0.25522017518588047
973,35,16,9.484385637326854,5.251739618588777,5.251739618588777,0.46599328360755177
974,35,18,10.40789049880121,4.7857463349812255,4.7857463349812255,-0.5397171184407155
975,36,16,9.075892409378223,5.325463453421941,5.325463453421941,-0.5654440776993575
976,35,13,8.42298870877081,5.890907531121298,5.890907531121298,-0.18198434703820254
977,36,14,7.913125496006633,6.072891878159501,6.072891878159501,0.22740989397729816
978,35,13,8.439566397917003,5.845481984182203,5.845481984182203,0.8348839984515939
979,35,15,9.807782879969265,5.010597985730609,5.010597985730609,-0.8355993882354324
980,36,15,8.140777594086929,5.846197373966041,5.846197373966041,0.3407286699751131
981,36,14,8.610966650857838,5.505468703990928,5.505468703990928,1.0287334554005314
982,39,17,9.73694917595782,4.476735248590397,4.476735248590397,-1.075196223304915
983,39,12,7.805091534845666,5.551931471895312,5.551931471895312,-0.6527909481414609
984,38,11,7.181852868207411,6.204722420036773,6.204722420036773,-0.6957596717864627
985,37,12,6.6453119138144,6.9004820918232355,6.9004820918232355,2.0336646723989302
986,37,12,9.440655357763736,4.866817419424305,4.866817419424305,-0.8650502530884925
987,35,11,8.473927059473672,5.731867672512798,5.731867672512798,0.3002761387950601
988,36,14,8.693993635029518,5.431591533717738,5.431591533717738,0.5009254195306951
989,35,13,9.850885751860918,4.9306661141870425,4.9306661141870425,-0.3689895884225791
990,33,15,9.68235187200256,5.299655702609622,5.299655702609622,-0.8995125472792536
991,32,15,8.502484721926715,6.199168249888875,6.199168249888875,0.8199405296451419
992,32,15,9.759765291665552,5.379227720243733,5.379227720243733,-0.3900515610528883
993,33,15,8.789151683375346,5.769279281296622,5.769279281296622,0.14082181033531693
994,32,15,9.272078588005517,5.628457470961305,5.628457470961305,-1.3068334275648068
995,29,13,8.27021139823707,6.9352908985261115,6.9352908985261115,-0.5143861788994135
996,28,12,7.958158946965036,7.449677077425525,7.449677077425525,0.8100672473892896
997,27,14,9.241209387603906,6.639609830036235,6.639609830036235,-0.27135114191379106
998,26,14,9.201288192458252,6.9109609719500265,6.9109609719500265,-0.8971588917635218
999,26,12,8.12763374144158,7.808119863713548,7.808119863713548,0.6983916863391713
1000,27,12,8.560692618960484,7.109728177374377,7.109728177374377,0.3718649568683299
1001,26,13,9.323506691160569,6.737863220506047,6.737863220506047,-0.1720823774851583
1002,23,13,10.21422081317772,6.9099455979912054,6.9099455979912054,-0.47360538850699463
1003,23,12,9.500161597651477,7.3835509864982,7.3835509864982,0.31532040670593897
1004,23,12,9.800948276488826,7.068230579792261,7.068230579792261,0.41166004670937983
1005,23,13,10.29820450290234,6.656570533082881,6.656570533082881,-0.5798762337674166
1006,21,14,10.26549585440363,7.236446766850298,7.236446766850298,-0.6040524923204718
1007,21,13,9.373390783259406,7.84049925917077,7.84049925917077,-0.7106006620148744
1008,22,12,8.1329250256044,8.551099921185644,8.551099921185644,1.295208030663903
1009,23,13,9.068092860537943,7.255891890521741,7.255891890521741,-0.7652523828092113
1010,23,12,8.148752424002543,8.021144273330952,8.021144273330952,-1.9788557266690479
1011,23,10,5.790209599222457,11.213330902667652,10.0,0.0
1012,22,10,6.026572242937938,11.187826131720488,10.0,0.0
1013,22,10,5.302227051741345,12.659060328087671,10.0,0.0
1014,21,11,5.746032963530795,12.182317860736173,10.0,0.0
1015,22,11,6.086937211886767,10.90263198937543,10.0,0.0
1016,22,11,4.888643528790219,13.451088296848805,10.0,0.0
1017,22,11,6.263478131854643,10.401810907612047,10.0,0.0
1018,21,11,5.41393759603179,12.489809204415248,10.0,0.0
1019,21,12,5.009218417879262,13.372171344144713,10.0,0.0
1020,23,13,5.781042994176758,10.55423611536587,10.0,0.0
1021,23,13,5.53212804497386,11.055315385445684,10.0,0.0
1022,24,14,5.092355597010513,11.509626536198489,10.0,0.0
1023,25,12,4.127651922332816,13.663942856917194,10.0,0.0
1024,24,11,4.332750920906494,13.687737107017384,10.0,0.0
1025,24,11,4.468111628210805,13.366322776080056,10.0,0.7524740176140572
1026,23,12,6.770318436674488,9.247525982385943,9.247525982385943,0.0018121824220163063
1027,24,11,6.519537494012951,9.245713799963927,9.245713799963927,-0.7542862000360735
1028,24,11,4.858922770178716,12.46275325206049,10.0,0.0
1029,23,12,5.00653446711714,12.708029640797134,10.0,0.0
1030,23,12,4.411393508511755,14.488175528875644,10.0,0.0
1031,24,13,5.529754744093887,11.126673898782432,10.0,0.0
1032,24,13,5.976380232513492,10.34163710322727,10.0,0.0
1033,24,12,6.112254365341437,10.111744679019592,10.0,0.0
1034,25,11,4.932949468200479,12.08202118918965,10.0,0.0
1035,25,9,4.765715318929754,12.617902939875478,10.0,0.0
1036,25,9,5.030613537570742,12.086000951160326,10.0,0.0
1037,26,10,4.314329920403781,13.728845573596232,10.0,0.0
1038,27,14,5.63052575158126,10.283450804152778,10.0,2.7512250097917867
1039,27,15,8.106946646591586,7.248774990208213,7.248774990208213,-0.0198537856094676
1040,28,15,7.877951471729014,7.268628775817681,7.268628775817681,-0.8504048987700328
1041,27,14,7.359630322359435,8.119033674587714,8.119033674587714,-0.04268975296475652
1042,26,15,7.63413424392121,8.16172342755247,8.16172342755247,-1.8382765724475298
1043,25,14,6.172203102292612,10.54188684142591,10.0,1.2186430765679361
1044,26,13,7.13925060089749,8.781356923432064,8.781356923432064,-1.2186430765679361
1045,26,13,5.786125287424252,10.857095154342565,10.0,0.0
1046,25,13,6.438950167950717,10.187996224371789,10.0,0.0
1047,24,12,6.57387441675304,10.436936692350054,10.0,0.0
1048,24,14,6.113847655019782,11.244964526316375,10.0,0.0
1049,24,14,5.508400846407542,12.506150298378651,10.0,0.0
1050,23,13,6.310757808175071,11.413682428747101,10.0,0.0
1051,23,14,6.192341293457835,11.678755603492736,10.0,0.0
1052,25,15,6.627895646755236,10.098730713435618,10.0,1.4259097253753303
1053,24,16,8.18033011577537,8.57409027462467,8.57409027462467,0.4054544185681692
1054,23,15,8.95968520164075,8.1686358560565,8.1686358560565,0.4250476419629443
1055,24,15,9.039736884845963,7.743588214093556,7.743588214093556,0.22321295975104594
1056,25,16,8.917994700854878,7.52037525434251,7.52037525434251,-1.6074367499403737
1057,25,15,7.318292704610546,9.127812004282884,9.127812004282884,0.4609970277103024
1058,25,15,7.661407354314936,8.666814976572581,8.666814976572581,0.7082114671821493
1059,25,16,8.309665540606714,7.958603509390432,7.958603509390432,0.5300560506338998
1060,25,16,8.8666952768842,7.428547458756532,7.428547458756532,1.802597675387033
1061,26,16,11.23457027504311,5.625949783369499,5.625949783369499,-1.121357808219324
1062,25,14,9.742157511134714,6.747307591588823,6.747307591588823,-1.413220221849583
1063,24,14,8.390660970417269,8.160527813438406,8.160527813438406,0.12640112579154383
1064,24,13,8.505384093382734,8.034126687646863,8.034126687646863,0.29217186352443125
1065,24,12,8.808427069603114,7.741954824122431,7.741954824122431,-1.7475860254880198
1066,24,11,7.171638400012711,9.489540849610451,9.489540849610451,-0.5104591503895488
1067,24,10,5.694239344436752,11.951649981493237,10.0,0.0
1068,23,12,6.352063732648298,11.20256711596112,10.0,1.404021602260677
1069,25,13,7.631475669744854,8.595978397739323,8.595978397739323,0.5946274968950505
1070,26,13,7.899307128057468,8.001350900844272,8.001350900844272,0.8692211279339022
1071,25,13,9.235203054891807,7.13212977291037,7.13212977291037,-0.16681700613363226
1072,26,15,8.65948610374806,7.298946779044003,7.298946779044003,-2.066845390054321
1073,25,13,7.018448855849607,9.365792169098324,9.365792169098324,0.27837735770423855
1074,27,15,6.711221572555424,9.087414811394085,9.087414811394085,1.715846919507249
1075,28,16,8.010184524327178,7.371567891886836,7.371567891886836,0.6132349595081283
1076,28,14,8.75462444047455,6.758332932378708,6.758332932378708,0.3635402084228181
1077,29,14,8.969222977973116,6.39479272395589,6.39479272395589,-0.19302908161247068
1078,29,13,8.706416708266152,6.58782180556836,6.58782180556836,0.001793528761605323
1079,29,14,8.708787668140676,6.586028276806755,6.586028276806755,-0.5109985908349017
1080,27,14,8.680386790204764,7.097026867641657,7.097026867641657,-2.1647358923920583
1081,25,15,7.183657696398512,9.261762760033715,9.261762760033715,0.4240338700991799
1082,25,13,7.528329298391294,8.837728889934535,8.837728889934535,-1.1622711100654648
1083,25,12,5.832750600327995,11.406853797176232,10.0,0.0
1084,24,11,6.023391146753976,11.529127488569003,10.0,0.0
1085,26,13,5.785292512463003,11.124584317962944,10.0,0.009780981360371754
1086,25,13,6.739925642040842,9.990219018639628,9.990219018639628,-0.009780981360371754
1087,25,13,6.20487612707004,10.873168985973717,10.0,0.0
1088,24,13,6.771231385709192,10.399388627492828,10.0,0.0
1089,25,15,6.63233203084546,10.212596869143626,10.0,0.9101093789950099
1090,25,15,7.451501470965407,9.08989062100499,9.08989062100499,-0.9101093789950099
1091,24,13,6.582791467083338,10.697082995683356,10.0,0.0
1092,24,14,6.513052800570199,10.811622264217156,10.0,1.4797955134362315
1093,25,15,7.949730953071343,8.520204486563768,8.520204486563768,-0.01960775506224266
1094,27,18,7.358417772528759,8.539812241626011,8.539812241626011,-0.05245105100232372
1095,27,16,7.313498671153638,8.592263292628335,8.592263292628335,-0.8434885248581789
1096,27,16,6.672808291362519,9.435751817486514,9.435751817486514,-0.5642481825134862
1097,26,13,6.473553817013009,10.100265979527268,10.0,0.0
1098,26,14,6.509332473628715,10.084140871119642,10.0,0.0
1099,26,13,6.013307835638412,10.958600108061788,10.0,0.0
1100,27,14,5.663769923463093,11.247579715376625,10.0,0.44161401008471657
1101,27,13,6.677608600570112,9.558385989915283,9.558385989915283,-0.44161401008471657
1102,26,11,5.843252905645241,11.387229444438026,10.0,0.0
1103,28,12,4.823635442106011,12.85831200724609,10.0,0.0
1104,29,12,4.81844300569295,12.476009876574306,10.0,0.0
1105,29,12,4.946706860299055,12.152517670129612,10.0,0.0
1106,30,12,3.793858197053749,15.287867122983641,10.0,0.0
1107,29,12,3.559045324366104,16.85845347043635,10.0,0.0
1108,29,12,3.141105355916312,19.064963025983864,10.0,0.0
1109,29,11,3.208797716035591,18.62695010153946,10.0,0.0
1110,27,11,3.543595489238621,18.11649525436975,10.0,0.0
1111,28,12,3.332977051302251,18.644849990364282,10.0,0.0
1112,27,13,4.951962917909226,13.038849907589613,10.0,0.0
1113,28,15,5.922496916780214,10.5127795990063,10.0,0.0
1114,26,15,5.837101038794113,11.487086073318027,10.0,0.0
1115,26,13,4.723460086263507,14.195373905302324,10.0,0.0
1116,23,13,4.969593516449494,15.25217328105102,10.0,0.0
1117,24,14,5.500055695099298,13.206936968586001,10.0,0.0
1118,24,14,5.667235987841685,12.792832371113413,10.0,0.0
1119,24,13,5.291172051686407,13.623320623331248,10.0,0.0
1120,24,14,5.027449836046936,14.255073447538939,10.0,0.0
1121,23,13,4.669439622870755,15.953253417888831,10.0,0.0
1122,24,13,3.151321980484129,22.521412493470105,10.0,0.0
1123,25,14,4.38617051759913,15.503273237361814,10.0,0.0
1124,26,15,5.535317796281527,11.765937842260195,10.0,0.0
1125,25,14,4.051821152482668,16.71676285411343,10.0,0.0
1126,25,14,4.311129911015446,15.711271692431875,10.0,0.0
1127,26,13,4.043971763531716,16.136712636049655,10.0,0.0
1128,25,12,3.178677454946733,21.434491010499546,10.0,0.0
1129,27,14,4.061247841091958,15.594550200192842,10.0,0.0
1130,27,12,4.102754270963338,15.49696684579928,10.0,0.0
1131,27,12,3.869376108917824,16.43165335286111,10.0,0.0
1132,27,12,3.93726864178138,16.17966908015745,10.0,0.0
1133,26,12,3.505115011844407,18.910093123356138,10.0,0.0
1134,26,15,5.044648157928658,13.164497172291316,10.0,0.0
1135,26,14,5.171334172982824,12.866788204499684,10.0,0.0
1136,27,14,5.350035014128237,12.022535830973768,10.0,1.2024805786822839
1137,27,14,7.353363479702523,8.797519421317716,8.797519421317716,-1.2024805786822839
1138,28,16,4.822743121806035,13.033483490533483,10.0,0.0
1139,27,16,5.199138495332998,12.656417826697632,10.0,0.5745523464814557
1140,29,18,6.548669113661959,9.425447653518544,9.425447653518544,0.4832406400555236
1141,31,18,6.50533396544849,8.94220701346302,8.94220701346302,1.1319563881089216
1142,30,18,7.76756977166993,7.810250625354099,7.810250625354099,-0.7128084190193444
1143,30,17,7.14401819486222,8.523059044373444,8.523059044373444,0.5218631741390638
1144,31,18,7.404807079947345,8.00119587023438,8.00119587023438,-0.7595034337700763
1145,32,17,6.575293212076826,8.760699304004456,8.760699304004456,-0.4902288714598715
1146,32,16,6.249372917339534,9.250928175464328,9.250928175464328,1.109867644662522
1147,32,16,7.114142739454918,8.141060530801806,8.141060530801806,2.0155467445945554
1148,33,17,9.184964433401845,6.12551378620725,6.12551378620725,-1.4454855871332208
1149,32,15,7.677321993272617,7.570999373340471,7.570999373340471,0.5533033819656792
1150,32,16,8.297476370910642,7.017695991374792,7.017695991374792,-1.2343518172402508
1151,31,15,7.310013471102919,8.252047808615043,8.252047808615043,-1.6571763291496868
1152,31,14,6.098369225152397,9.90922413776473,9.90922413776473,-0.09077586223527057
1153,31,15,5.565331806938512,10.877632548903476,10.0,0.8249439456238967
1154,31,16,6.609786461347827,9.175056054376103,9.175056054376103,0.6700407958389754
1155,32,15,6.919936634750924,8.505015258537128,8.505015258537128,0.03989165650479265
1156,31,16,7.18952467972847,8.465123602032335,8.465123602032335,-1.5348763979676647
1157,31,16,6.07327275546309,10.038696496982054,10.0,0.0
1158,29,16,6.289356687609391,10.380609586106184,10.0,0.0
1159,29,16,4.893498456004171,13.365141409277062,10.0,0.0
1160,28,15,4.551675847646657,14.934321500801962,10.0,0.0
1161,30,15,5.089445674154885,12.487716663978167,10.0,0.0
1162,28,13,3.687488956261634,18.46656055189189,10.0,0.0
1163,28,16,4.139641172374501,16.478308837371515,10.0,0.0
1164,25,18,6.699808728390802,11.423211682002083,10.0,0.0
1165,25,17,4.937178919400475,15.52843595872283,10.0,0.0
1166,26,18,5.578841324787621,13.213845747934956,10.0,0.0
1167,26,16,6.357163624406522,11.57587690636382,10.0,0.0
1168,25,17,7.312710703212352,10.447562210609364,10.0,0.0
1169,26,17,6.608454863935555,11.096895544151584,10.0,0.0
1170,26,17,6.382409990106832,11.469825398023804,10.0,0.23223841432007752
1171,27,17,7.179071292334604,9.767761585679922,9.767761585679922,0.07685584554794467
1172,28,18,6.940724279605751,9.690905740131978,9.690905740131978,-0.3090942598680222
1173,28,16,6.146055812052466,10.905174240750512,10.0,0.0
1174,28,16,6.482802770214079,10.301981512158337,10.0,1.0328419260829076
1175,29,17,7.152537125562861,8.967158073917092,8.967158073917092,-0.3320169754315607
1176,29,17,6.847721500199147,9.299175049348653,9.299175049348653,1.4227029935001072
1177,29,18,8.02623184039051,7.876472055848546,7.876472055848546,-0.15838487097973886
1178,29,17,7.810795047277687,8.034856926828285,8.034856926828285,-1.8618535747940896
1179,29,15,6.294904813523639,9.896710501622374,9.896710501622374,-0.10328949837762558
1180,28,13,5.561504800082548,11.51623910253002,10.0,2.081856020218564
1181,28,17,8.043611779869938,7.918143979781436,7.918143979781436,-1.4284685064985743
1182,28,15,6.776073516078792,9.34661248628001,9.34661248628001,-0.6533875137199896
1183,28,12,4.19586416704392,15.009110869420402,10.0,0.0
1184,27,16,6.386615805350287,10.16786880315194,10.0,0.0
1185,27,13,6.27904619310096,10.263413018883686,10.0,0.0
1186,26,10,3.738487921002588,17.798228306330127,10.0,0.0
1187,26,12,4.658089289644166,14.229450566653824,10.0,0.0
1188,26,14,4.576151027646298,14.428204101384457,10.0,0.0
1189,27,14,5.777574992065088,10.983291469277031,10.0,0.0
1190,26,12,4.890182794129444,13.475454532404045,10.0,0.0
1191,27,12,5.270570101682363,12.039834192358322,10.0,2.1109989077026983
1192,27,14,8.01240560163276,7.889001092297302,7.889001092297302,-0.30520570394075275
1193,27,14,7.668772308954786,8.194206796238054,8.194206796238054,-1.13358884943775
1194,27,12,6.710330604381259,9.327795645675804,9.327795645675804,0.7280384259422679
1195,28,14,7.018470558522701,8.599757219733537,8.599757219733537,0.8822597683065894
1196,28,13,7.836243660178801,7.717497451426947,7.717497451426947,-1.1494285089931875
1197,29,14,6.572273449569243,8.866925960420135,8.866925960420135,-0.6649747174202645
1198,28,13,6.319631023656775,9.5319006778404,9.5319006778404,1.5846165431375203
1199,26,14,8.146630804462898,7.947284134702879,7.947284134702879,-0.14930537170605884
1200,26,15,7.980568184201218,8.096589506408938,8.096589506408938,-1.0090689174408762
1201,25,15,7.350740629367289,9.105658423849814,9.105658423849814,0.4920706985604113
1202,26,15,7.442028356472141,8.613587725289403,8.613587725289403,1.0969709530518559
1203,27,15,8.212257845806484,7.516616772237547,7.516616772237547,0.1805149057825819
1204,26,17,8.737959923331937,7.336101866454965,7.336101866454965,-0.7427968183041385
1205,24,16,8.61297264002119,8.078898684759103,8.078898684759103,-0.8936276509368195
1206,25,16,7.459809069275011,8.972526335695923,8.972526335695923,1.2039606673599792
1207,26,16,8.268034534684922,7.768565668335944,7.768565668335944,0.15493735507900386
1208,27,16,8.091403433017303,7.61362831325694,7.61362831325694,1.6808285254676179
1209,27,17,10.34217011968665,5.932799787789322,5.932799787789322,-0.6594110924684591
1210,26,17,9.646193780023156,6.592210880257781,6.592210880257781,-1.7646177854805494
1211,26,13,7.624656585240545,8.35682866573833,8.35682866573833,-0.13178754547092808
1212,27,13,7.286446967666671,8.488616211209258,8.488616211209258,1.102336300937342
1213,27,16,8.42402711217203,7.3862799102719165,7.3862799102719165,0.4545924477315175
1214,28,17,8.690249749953171,6.931687462540399,6.931687462540399,-0.12311941782419389
1215,27,15,8.854832862446935,7.054806880364593,7.054806880364593,-0.06592816735813312
1216,27,13,8.738174051584947,7.120735047722726,7.120735047722726,-0.21075884517874588
1217,28,14,8.167633125757705,7.331493892901472,7.331493892901472,0.16478942746445568
1218,29,16,8.06731911896934,7.166704465437016,7.166704465437016,1.7677377366356914
1219,29,17,10.70873277392085,5.398966728801325,5.398966728801325,-0.8029354032068685
1220,29,14,9.340849508697486,6.201902132008193,6.201902132008193,-0.19065476118661984
1221,32,16,8.245266207868077,6.392556893194813,6.392556893194813,0.535921574982309
1222,31,15,9.345158068063448,5.856635318212504,5.856635318212504,-1.2114738711398374
1223,30,15,8.017231362530648,7.068109189352342,7.068109189352342,-1.3145400111180532
1224,29,14,7.006810231377937,8.382649200470395,8.382649200470395,0.04484421222758961
1225,29,16,7.058281501621742,8.337804988242805,8.337804988242805,-1.6621950117571949
1226,29,13,5.20073883782717,11.33791160834653,10.0,0.0
1227,30,14,4.969346643241876,11.51503936640087,10.0,0.550312649736167
1228,32,15,5.721088750993501,9.449687350263833,9.449687350263833,0.8712826173338115
1229,32,16,6.338591112549174,8.578404732930021,8.578404732930021,1.810726918732665
1230,29,17,8.89963835617587,6.767677814197357,6.767677814197357,-0.22514317272807194
1231,29,16,8.629539880834136,6.9928209869254285,6.9928209869254285,-0.6442678960361352
1232,30,16,7.652712354158231,7.637088882961564,7.637088882961564,-2.3629111170384363
1233,31,16,5.464657803991051,10.389341031916528,10.0,2.0988024658081503
1234,30,14,7.453159933548246,7.90119753419185,7.90119753419185,-2.0988024658081503
1235,31,14,5.481310914046239,10.455861536721756,10.0,1.5580640858020782
1236,33,14,6.425353709591371,8.441935914197922,8.441935914197922,0.6363048257266577
1237,33,14,7.000902813249296,7.805631088471264,7.805631088471264,0.3423187274920547
1238,34,16,7.146067423384091,7.463312360979209,7.463312360979209,-1.0156705391083314
1239,32,16,6.732332640126445,8.47898290008754,8.47898290008754,0.008215852811098046
1240,34,17,6.342458704888181,8.470767047276443,8.470767047276443,1.0870141337490562
1241,34,15,7.276176603587422,7.3837529135273865,7.3837529135273865,-0.5755119484170734
1242,33,16,6.92922224704576,7.95926486194446,7.95926486194446,-0.41919113738864056
1243,32,16,6.775810881844116,8.3784559993331,8.3784559993331,0.27563095354589073
1244,32,17,7.006301260675671,8.10282504578721,8.10282504578721,1.1953605125310727
1245,31,16,8.483887286788528,6.907464533256137,6.907464533256137,-0.7575546370732296
1246,31,17,7.645401692467818,7.665019170329367,7.665019170329367,-0.1271693023487046
1247,31,16,7.53442728255482,7.792188472678071,7.792188472678071,-0.7037480829348182
1248,32,14,6.694376732654059,8.49593655561289,8.49593655561289,-0.10821279252676241
1249,32,12,6.622289358446158,8.604149348139652,8.604149348139652,-0.9763698336080537
1250,31,12,6.139250199835796,9.580519181747706,9.580519181747706,0.876240225881034
1251,30,14,6.982517229277636,8.704278955866672,8.704278955866672,0.507387130098131
1252,29,14,7.67041514696283,8.19689182576854,8.19689182576854,-0.7017452763865517
1253,27,14,7.602773347310639,8.898637102155092,8.898637102155092,-1.1013628978449077
1254,26,13,6.027335425012248,11.656296738499083,10.0,0.0
1255,24,15,6.394543818521633,11.924228242700256,10.0,0.0
1256,24,15,6.970534747163984,10.938902504004146,10.0,0.0
1257,27,18,5.738365439802844,11.789824419055954,10.0,2.8205824266524555
1258,28,17,9.070240998488766,7.1794175733475445,7.1794175733475445,-2.3857989162008586
1259,28,14,6.783009297473368,9.565216489548403,9.565216489548403,0.9159887737464363
1260,27,15,7.807733408863005,8.649227715801967,8.649227715801967,0.3362383612710893
1261,28,15,7.86205058972208,8.312989354530878,8.312989354530878,0.5959670404309305
1262,29,15,8.221859841734704,7.717022314099947,7.717022314099947,-0.6397399507586146
1263,30,15,7.379253437181556,8.356762264858562,8.356762264858562,0.34167445988526346
1264,29,13,7.987808750644176,8.015087804973298,8.015087804973298,-0.9740583205310092
1265,29,14,7.14782835501116,8.989146125504307,8.989146125504307,0.59632913882864
1266,29,16,7.696784196769666,8.392816986675667,8.392816986675667,-0.6238028926495716
1267,27,14,7.736057120439802,9.016619879325239,9.016619879325239,-0.9833801206747612
1268,28,13,6.421382304418924,10.548833884486326,10.0,0.7472415955646365
1269,28,12,7.359452729533741,9.252758404435363,9.252758404435363,0.523292769641742
1270,28,12,7.84153163734853,8.729465634793621,8.729465634793621,0.6574304573540406
1271,30,13,7.956137555212349,8.07203517743958,8.07203517743958,0.1505815504178507
1272,30,13,8.135431636513152,7.92145362702173,7.92145362702173,-1.8370847395402397
1273,32,13,6.191159413143965,9.75853836656197,9.75853836656197,2.0296236056889008
1274,32,15,7.816966357621198,7.728914760873069,7.728914760873069,0.4432005380720341
1275,32,15,8.263888960248826,7.285714222801035,7.285714222801035,-2.714285777198965
1276,32,12,5.091016952455612,11.785464586021359,10.0,0.0
1277,31,10,4.461026548669772,13.859580595341605,10.0,0.0
1278,29,11,3.503010579707194,18.834374031427473,10.0,0.0
1279,29,9,2.502914017679582,26.22230865481056,10.0,0.0
1280,28,9,2.529614531782375,26.683907430132948,10.0,0.0
1281,29,11,2.836666076998653,22.77240231877175,10.0,0.0
1282,29,12,4.149197236778563,15.430210918450959,10.0,0.0
1283,29,11,4.227021444868512,14.982969487940085,10.0,0.0
1284,30,11,2.827823385477567,21.374900835342125,10.0,0.0
1285,29,12,5.441696113200202,11.321689804186281,10.0,0.0
1286,29,12,5.305502232997821,11.417338073468498,10.0,0.0
1287,27,12,5.268337825584005,12.13867056387212,10.0,0.0
1288,26,12,4.523083453711997,14.42741681072803,10.0,0.0
1289,26,12,5.370385678735622,11.888560275839533,10.0,0.8593825277274956
1290,26,15,6.816573661100996,9.140617472272504,9.140617472272504,0.7067266830790988
1291,28,14,6.704808072695841,8.433890789193406,8.433890789193406,-0.5678342383074391
1292,27,14,6.377378472684303,9.001725027500845,9.001725027500845,3.111865060214349
1293,27,15,9.558172284057278,5.889859967286496,5.889859967286496,-1.0708837440290653
1294,26,14,8.269820719088523,6.960743711315561,6.960743711315561,-0.917237113816868
1295,25,14,7.497691093412093,7.877980825132429,7.877980825132429,1.8527706503067316
1296,24,15,10.09646660750605,6.025210174825697,6.025210174825697,0.4998818711906683
1297,24,14,10.8842200108407,5.525328303635029,5.525328303635029,-2.0422358945455814
1298,23,11,8.19669102009856,7.5675641981806105,7.5675641981806105,-1.0487163626480065
1299,23,10,7.182224108666115,8.616280560828617,8.616280560828617,-1.383719439171383
1300,23,9,5.432636125572373,11.391165640510204,10.0,1.1820166832307155
1301,23,10,7.034373198380289,8.817983316769284,8.817983316769284,0.5007302751051359
1302,24,11,7.163823564686408,8.317253041664149,8.317253041664149,-0.2876924749247163
