帧,流量,密度,平均速度,TPI
763,71,5,32.3397133996425,0.7325402223673482
796,74,4,33.88056018366308,0.8687115051487403
829,68,5,14.64784636948168,2.8994424957774156
862,58,6,21.11948031660936,2.744646950227865
895,56,4,15.60060141735156,4.0383058521018995
928,52,6,19.4305787569834,3.832183250577484
961,51,6,20.14396641319334,3.4341037494446973
994,54,6,21.3515625,2.638370532991828
1027,56,8,23.08270448062058,2.2342021756907258
1060,61,8,22.10677418523366,1.7144807752900875
1093,66,7,21.15545345178823,1.3765345274955836
1126,66,6,19.99261002825421,1.4565988172658333
1159,64,7,23.68919205850852,1.1872502840339907
1192,61,4,26.24186603996032,1.0507549444012394
1225,63,7,24.67546134750347,1.157888323507243
1258,60,7,23.77251256033335,1.4358319612495642
1291,55,5,22.2375,1.5714650723082426
1324,57,6,32.80045134368995,1.1649390404848896
1357,64,8,25.57679813645985,1.5834663816760963
1390,66,8,29.52835360481005,1.186327673365329
1423,67,6,29.65920763966507,0.9058121837975854
1456,65,7,32.83821843565693,1.0203870338869676
1489,71,9,28.6739298298402,0.9440778678003109
1522,68,4,27.74688759398353,0.8914619354644487
1555,60,3,7.814694776676973,4.9308814271718475
1588,57,10,33.48900003049136,1.5129345940617884
1621,55,5,26.77057642253808,1.663970690894494
1654,59,8,30.21517224649923,1.7064050343076247
1687,56,8,18.82943547947842,2.88492072057241
1720,71,8,23.936630554652,1.6110613477382465
1753,77,7,22.57774372591508,1.3298925876065175
1786,80,9,27.60251381082479,1.0470060878537222
1819,76,7,24.04550815684982,0.8580221641725264
1852,74,8,25.70240221034208,0.46372781895549864
1885,66,5,28.11064535471646,0.21128628903560254
1918,66,6,29.01391612896005,0.08459890225213224
1951,69,4,31.78116272594507,0.008208307778633479
35,23,9,29.58996786867323,2.3039536016412403
68,28,3,24.45115456493894,2.1296102166927926
101,36,6,25.0625,1.8642283180936547
134,43,5,30.32540294651192,1.2024610635310304
167,56,7,30.6616008253607,0.7279929283068013
200,54,7,28.727625795341,0.6239960814594404
233,54,5,23.7147133996425,0.6247098400539031
266,56,5,30.93834198429218,0.37401579494155
299,51,2,14.72636332332055,1.0651831796763607
332,49,4,34.425,0.8643457382953182
365,43,4,34.23714174955312,1.065074781820703
398,34,3,20.31807591559503,3.1527996940027063
431,38,7,29.88720565841598,2.035724114141975
464,48,10,29.59115167776837,1.3531635099133263
497,55,5,25.46575512516272,1.0409701490806085
530,64,9,26.37338033460699,1.066416198574839
563,62,4,20.578125,1.318343253239278
596,61,4,30.64601934049313,1.2367557079161073
629,54,6,33.06234138087486,1.3722673130649836
662,49,9,23.46716008076915,2.381095574755918
695,53,9,24.72675022325734,2.203709162981047
728,51,9,24.82519242748982,2.162572341246193
761,55,5,24.60522060538674,1.9153363216323007
794,64,7,30.1412804532876,1.4193574180201665
827,70,9,23.02269197186501,1.2707959126976414
860,75,7,29.20523216699837,0.7158534658146289
893,81,8,23.91524892044921,0.8682925345179885
926,70,6,19.63968404666051,1.1405478798325601
959,57,2,24.27284885937005,1.300998805347508
992,54,5,32.1,1.1814930194992501
1025,44,8,28.80436888159924,1.8242182205568667
1058,44,7,29.32926366009903,1.3033833092536513
1091,52,8,25.77134558403872,0.9327592717296675
1124,61,5,28.17236384826293,0.6703465141709712
1157,72,7,21.6452468209693,0.9355402674541171
1190,71,3,11.7363591206575,1.5000933101841374
1223,58,4,25.0625,1.0786826038352395
1256,57,7,28.96694914744774,1.3191077224353183
1289,47,6,18.66964285714286,2.792108021205368
1322,42,4,18.56584554935702,3.32407622104898
1355,41,5,20.0625,3.1511283337132436
1388,44,5,16.21875,3.6321597477666843
1421,53,8,18.51865625947778,1.833948623219443
1454,59,7,24.30219327945919,0.8034428623081081
1487,61,6,19.9874643895809,0.7939402492338415
1520,71,7,31.22948171752174,0.39778230467071013
1553,66,2,21.1714139105028,0.6927580145882826
1596,58,3,24.0,0.8275862068965517
1629,51,5,27.22996998564706,1.1290904123442462
1662,41,3,26.63215258855585,1.648475048286395
1695,36,7,19.12317591847266,3.1637004364718533
1728,30,5,34.88838842587703,2.2089488836780324
1761,42,7,30.50357191064549,2.6242047745130823
1794,49,8,24.1875,2.9767441860465116
1827,54,7,25.7865634596506,2.184600263679208
1860,60,9,21.4277990318705,1.5929463069242595
1893,69,9,20.17382988731872,0.8275896181918306
1926,69,7,14.62839502248541,0.33486590409324357
1959,63,6,23.89473729293796,0.03321445990056377
35,8,4,17.25,9.057971014492754
68,14,3,33.12394865884647,3.3812393912791543
101,26,7,24.37119695194586,3.437222674553226
134,34,8,25.84950497697621,2.949197448289581
167,45,6,36.0,1.3444444444444446
200,56,8,20.62422548428896,2.001806774133882
233,62,8,29.55753290378827,1.6599665570445445
266,65,8,22.85437881834715,2.489339489141372
299,62,5,25.8693110133082,2.199642107869759
332,59,4,18.45326701793678,3.719886984233598
365,65,11,20.16285082678841,3.09022235213436
398,64,8,18.13334677104666,2.896941787043754
431,64,6,16.38453252981837,2.2048233560680335
464,64,7,21.10876804112858,1.7113741517085985
497,73,5,24.16351744186047,1.2347381340545
530,78,8,23.58640347402239,1.3317102984713656
563,74,5,14.49246770667408,2.1558263144416108
596,65,6,19.25892857142857,1.957134196355337
629,65,6,19.74336974323867,1.5958619383341315
662,62,7,16.56954955672347,1.6372824237129788
695,57,7,21.91077656054889,1.0008693439414154
728,53,5,27.41226116636875,0.7282239151958203
761,59,3,16.21875,1.0115933509682897
794,55,4,32.8753709198813,0.6913160853047127
827,50,4,30.6443694961504,0.9515614280679892
860,52,6,26.65979187348966,1.213293562067102
893,49,5,24.75334554935702,1.4840294538895258
926,50,7,28.60548248820589,1.3437983441058512
959,51,5,17.77039707845503,1.8559175696106662
992,53,6,25.00778275178517,1.3580677858583448
1025,59,8,25.61828294568288,1.440973008048886
1058,59,7,22.24722030517049,1.6593198489929386
1091,61,6,26.07152366409782,1.540528852233437
1124,64,7,29.7031276447107,1.2162018906595802
1157,71,9,23.4448538012885,1.1546424117058691
1190,72,7,31.77649099394588,0.5463507948193143
1223,76,7,19.37362417208837,0.7823985126479394
1256,69,4,13.125,0.797239475500345
1289,58,3,23.15625,0.4824794080692447
1322,52,3,26.65616272594507,0.5208782497077556
1355,44,5,23.13077908749604,0.7860443486595248
1388,39,4,28.18189923958003,0.8807253410960212
1421,31,4,36.0,1.3064516129032258
1454,33,6,29.22634719806854,2.2582363629883138
1487,34,5,32.90412785784427,2.1899630295848453
1520,40,7,27.18571459535706,2.9427219843491947
1553,48,7,23.32979208695751,3.0022413575568625
1586,55,8,22.51695709451072,2.714721730414213
1619,67,7,26.1869068766437,1.7338048089643656
1652,70,9,25.58048578966335,1.6128365659816433
1685,75,9,23.50276539245281,1.3899073628653316
1718,76,8,26.12379332408538,1.0315258617594383
1751,74,8,22.44953708227683,0.8776440525474059
1784,69,6,28.43608281854078,0.6370758639503478
1817,65,6,19.2578984347665,0.920301713248277
1850,64,6,18.53798879025579,0.5461757537215716
1883,56,4,35.99448909270593,0.16768439941372545
1916,52,5,29.025,0.13251176041873716
1949,47,5,23.9168154723945,0.04448041121787082
35,11,3,23.15625,4.522635259477365
68,17,3,36.0,2.2091503267973858
101,25,6,26.97153795779752,2.162279366169388
134,34,6,23.83666695455895,1.4214383666041952
167,44,7,22.12101902650206,1.183571975163128
200,46,5,21.47770804466533,1.3684562750691802
233,46,4,26.78707220468977,1.460795509251582
266,49,3,17.24439923958003,2.4237387331775113
299,48,6,33.84611757596713,1.5954562551760263
332,50,9,16.87953224258625,3.071175151951792
365,49,7,24.96952172254926,1.471181317997652
398,51,6,21.01385551660359,1.4630869625482668
431,52,7,28.1083158442678,0.7881598554886042
464,55,6,27.98101116636875,0.6289979977976632
497,54,4,26.9875,0.5489509889695161
530,53,6,22.93514604398755,0.6581313933511442
563,43,2,35.53125,0.42412713996441065
596,43,5,25.19773553558854,0.9764627907948242
629,45,4,27.30269720468977,0.8611277829017061
662,40,3,33.67931944677627,0.8551241673844656
695,38,3,12.6728513382091,3.027607602162066
728,43,6,24.43096110668359,1.6010945659876796
761,48,5,25.80669109871404,1.3578519823648687
794,48,5,16.71318132117316,2.2437379981328256
827,53,7,22.484375,1.8276843195615404
860,59,6,23.94393700850028,2.0443234763353897
893,67,7,32.71637356419912,1.387775603721265
926,59,5,21.59032868313577,2.639285936020379
959,58,7,22.94276663267245,2.5265269079985972
992,58,9,23.11271290152288,2.3871024586416327
1025,59,8,19.25785239440919,2.2812618193389316
1058,58,9,21.40336783500593,1.9735856354931964
1091,60,6,30.02449183632777,1.2833966863915545
1124,61,7,26.83360802774703,1.4967772647158886
1157,58,7,21.93409182630699,1.9258321541118917
1190,62,6,33.39994017212285,1.394632592790352
1223,64,7,20.97929790915951,2.503956530264294
1256,59,7,33.29368235737341,1.6290564544171402
1289,61,6,26.93355058371836,1.8515513691374463
1322,68,8,18.15739295215057,1.9842833087135752
1355,63,8,15.97900017424259,2.163553926681603
1388,59,5,11.1876150155368,2.911815533623599
1421,54,5,22.32394563006568,1.5943683604325225
1454,50,2,18.6207674769778,2.3393235565535293
1487,48,7,26.31635121073506,2.167537065069949
1520,44,6,21.65529632905794,3.0309612317929884
1553,46,7,24.88200038996797,2.9373424715163434
1586,51,9,30.3515625,2.279173290937997
1619,55,7,22.16146720905808,2.7582683109667085
1652,63,9,26.83613510849482,1.988553088935186
1685,71,10,30.20539877367077,1.2767048887732213
1718,78,8,26.22802958895955,1.0010820739451451
1751,80,7,26.83768292981767,1.0144318371744383
1784,82,6,25.17617110267716,0.9920336835271081
1817,79,4,16.29557369371236,1.590864557466558
1850,71,5,20.28756667737656,1.0122067172553144
1883,63,8,21.95018890622308,0.6999975913976405
1916,55,5,20.83212514723965,0.2949989260346223
1949,50,7,31.04224253124858,0.06313976826986555
35,19,8,25.60474253124858,6.577728810435577
68,39,8,25.354071543037,3.2362171855516366
101,51,7,23.52107694362047,2.80265945243339
134,63,8,22.44520146797016,2.2630071227533666
167,78,7,12.92973424455607,2.8636041797402205
200,74,7,19.05494505494505,1.9417531718569785
233,62,7,17.36417700743719,2.6825714309028026
266,56,6,29.2420243210099,1.5828491823139201
299,55,6,21.64368203442362,2.4260701495049126
332,55,7,24.82277299261954,2.00548980553541
365,59,8,26.49558359453281,1.6580953287209583
398,66,9,25.06537776574071,1.9343354382281621
431,71,8,30.5300467035837,1.868397191624046
464,77,6,22.64635527152419,3.2217563526781325
497,75,7,23.76325942683469,4.741212669649085
530,79,10,18.76758067004212,7.997901725414454
563,74,9,17.04483078560777,10.92349883264331
596,68,14,11.61510653766933,17.867198298324727
629,67,14,14.55235468874957,12.80194933722403
662,75,15,14.91031350141915,9.271434835145648
695,72,12,15.14432881534912,7.279952868446645
728,63,10,18.02043272117062,4.948527294233051
761,68,10,20.85460972408445,3.386188856714447
794,71,10,24.36936829112863,2.775361347447101
827,71,8,22.40068743390694,2.434532932460728
860,63,6,18.81778234671152,2.309534495594393
893,57,8,23.09846205656363,1.5555072226634994
926,62,11,26.37891380617974,1.100585804170405
959,57,6,24.01839953271029,0.5843473333926381
992,49,3,26.90051020408164,0.7343764817449026
1025,45,2,24.0,1.1574074074074074
1058,44,6,20.75048665798083,1.9714762156364607
1109,36,1,0.0,1.0
1142,35,7,24.7839151878597,3.3293482925855473
1175,33,5,29.8538515632872,2.3467861730364854
1208,40,8,30.83078083393525,1.8747497934395454
1241,49,7,19.49552508100139,2.1438724114221235
1274,59,7,24.703125,0.857642127381297
1307,62,3,17.25,0.6750818139317438
1340,59,6,28.7113507339048,0.4262177787805152
1373,61,7,25.93469961979001,0.4563795126718467
1406,48,1,12.375,1.3468013468013469
1446,38,3,25.29203868098625,1.0071819251833036
1479,39,5,26.02832943925232,0.8688757635470536
1512,48,6,28.66769563006568,0.5246904690480769
1545,48,7,18.7372085602087,0.5692772555949955
1578,41,2,12.46947922274867,0.6611264425530011
1616,39,1,0.0,1.0
1649,35,2,25.82663720891675,0.9757367866421107
1682,28,2,15.125,2.498229043683589
1723,21,3,27.0,1.8659611992945326
1756,30,6,25.75576692408026,1.2527938601781283
1789,36,4,15.92943953481945,1.3950410605249268
1822,39,3,22.640625,0.5798517102864928
1855,40,2,11.0,0.6545454545454545
1897,39,2,22.80701754385967,0.18213017751479277
1930,35,5,23.7,0.0867992766726944
1965,27,1,36.0,0.00205761316872428
